Date,Open,High,Low,Close,Adj Close,Volume
2017-11-30,74.845818,76.620514,74.644432,76.431717,67.796753,8539922
2017-12-01,76.563873,76.746384,74.757706,75.594711,67.054298,6168180
2017-12-04,76.261803,76.733795,75.531784,75.544365,67.009659,4380714
2017-12-05,76.771553,77.111389,75.645058,75.701698,67.149200,5004238
2017-12-06,76.249214,76.400253,75.752045,76.274384,67.657188,4143159
2017-12-07,76.349907,77.300186,76.186279,77.029579,68.327049,5733589
2017-12-08,77.029579,77.463814,76.941475,77.287605,68.555923,4766523
2017-12-11,77.363121,77.740715,77.092514,77.595970,68.829475,4985488
2017-12-12,77.740715,78.137192,77.388298,77.709251,68.929932,5606469
2017-12-13,77.721840,78.483322,77.583389,78.225296,69.387680,8274082
2017-12-14,78.357460,78.584015,77.658905,77.885460,69.086243,4820390
2017-12-15,78.539963,79.572060,78.137192,79.402138,70.431564,9841630
2017-12-18,79.760857,80.264320,79.465073,79.741974,70.733025,6713684
2017-12-19,80.056641,80.056641,79.062302,79.786026,70.772110,5788886
2017-12-20,80.157333,80.484581,79.477661,79.924484,70.894897,5197301
2017-12-21,80.081810,80.276901,79.830086,80.119576,71.067963,4804977
2017-12-22,80.251732,80.302078,79.893013,80.069229,71.023293,2549551
2017-12-26,80.207680,80.516045,79.918190,80.012589,70.973068,1672740
2017-12-27,80.213974,80.308372,79.874138,80.289490,71.218689,2877361
2017-12-28,80.383888,80.660789,80.106987,80.629326,71.520119,2245257
2017-12-29,80.755196,80.862175,80.283195,80.283195,71.213112,2871164
2018-01-02,80.490875,81.107613,80.031464,80.654503,71.542473,4918591
2018-01-03,81.491501,81.938324,81.384521,81.837631,72.591911,7958983
2018-01-04,82.328506,82.359978,81.938324,82.095657,72.820793,5820666
2018-01-05,82.504723,83.297668,82.101952,82.800507,73.446007,5835444
2018-01-08,85.078667,85.456261,83.196976,83.587158,74.143791,10526807
2018-01-09,83.901825,84.619255,83.719322,84.499687,74.953209,6724489
2018-01-10,84.405289,85.267464,84.172432,84.896164,75.304916,5216528
2018-01-11,84.801765,85.752045,84.801765,84.952805,75.355141,7633874
2018-01-12,85.342979,85.953430,85.103836,85.953430,76.242714,8285523
2018-01-16,86.677155,86.677155,84.247955,84.310890,74.785751,8288065
2018-01-17,84.745125,84.927628,83.668976,84.594086,75.036949,6219028
2018-01-18,84.675896,85.374451,84.556328,84.713654,75.143021,5098465
2018-01-19,84.996857,85.525490,84.638138,85.525490,75.863136,5140892
2018-01-22,84.940216,85.254875,84.078033,85.091255,75.477966,6520938
2018-01-23,85.475143,85.890495,84.644432,85.607300,75.935692,9101156
2018-01-24,84.971680,87.086220,84.342354,85.387039,75.740318,8806238
2018-01-25,86.110764,87.029579,85.594711,86.689743,76.895851,7217874
2018-01-26,86.954056,87.161736,86.016365,86.834488,77.024239,5090520
2018-01-29,86.878540,87.627441,85.909378,86.010071,76.292969,5530356
2018-01-30,85.588417,86.242920,85.154182,85.903084,76.198067,5675590
2018-01-31,86.293266,87.048454,85.934547,86.853371,77.040985,9389719
2018-02-01,86.211456,87.476402,85.915672,87.048454,77.214027,6674277
2018-02-02,86.494652,86.809311,84.581497,84.713654,75.143021,7443988
2018-02-05,84.002518,84.417870,79.232224,80.075516,71.028870,10984757
2018-02-06,78.137192,81.692886,77.564507,81.692886,72.463539,13781079
2018-02-07,81.428574,83.914413,81.220894,83.052231,73.669312,12563270
2018-02-08,82.976715,83.297668,80.157333,80.226555,71.162857,11691068
2018-02-09,81.277534,81.837631,76.910004,78.684708,69.795189,19253277
2018-02-12,77.451225,80.881058,77.407173,80.163628,71.107040,15172249
2018-02-13,79.521713,79.899307,78.646950,79.150406,70.208282,8052258
2018-02-14,78.653244,79.798615,78.005035,79.735680,70.727432,11043073
2018-02-15,80.547516,81.837631,80.421646,81.812462,72.972763,7240596
2018-02-16,81.774704,82.448082,81.132790,81.346756,72.557358,7602888
2018-02-20,81.025803,81.353050,79.219635,79.584641,70.985657,7364856
2018-02-21,79.754562,82.573944,79.597229,81.346756,72.557358,12340333
2018-02-22,82.315926,84.701073,82.315926,84.065453,74.982300,12827679
2018-02-23,84.694778,84.908745,82.680931,83.794838,74.740936,7316709
2018-02-26,84.216492,85.361862,84.178726,85.254875,76.043228,7548386
2018-02-27,85.361862,85.739456,84.254250,84.273125,75.167557,6848431
2018-02-28,84.405289,87.161736,84.329765,84.795471,75.633453,14665993
2018-03-01,85.084961,85.399620,81.674011,82.001259,73.141151,10061230
2018-03-02,81.321587,82.001259,80.736313,81.774704,72.939064,9265618
2018-03-05,81.384521,83.322845,80.566391,82.888611,73.932625,7570791
2018-03-06,83.196976,83.303963,82.013847,82.825676,73.876488,4830878
2018-03-07,81.724358,82.611702,81.629959,82.397736,73.494789,4718059
2018-03-08,82.913780,83.127754,81.579613,82.605415,73.680031,6279092
2018-03-09,82.951546,84.449341,82.762741,84.373817,75.257362,6629308
2018-03-12,84.770294,84.770294,82.504723,82.756454,73.814758,5778716
2018-03-13,83.373192,83.392067,81.510384,81.906860,73.056953,6134335
2018-03-14,82.127121,82.435493,80.648209,81.548141,72.737007,5154080
2018-03-15,81.913155,82.171181,80.471992,81.340469,72.551765,4779076
2018-03-16,81.321587,81.711769,80.415359,80.761482,72.035347,11507220
2018-03-19,80.553810,81.145370,79.376968,80.050346,71.401047,6069662
2018-03-20,80.081810,80.975456,79.811203,80.025169,71.378571,4472717
2018-03-21,80.006294,80.868469,79.521713,79.924484,71.288780,5542273
2018-03-22,79.332916,79.886719,77.986153,78.080551,69.644073,7916239
2018-03-23,78.156075,78.747643,76.865952,76.972939,68.656143,6138148
2018-03-26,77.998741,79.842667,77.684074,79.697922,71.086685,18321011
2018-03-27,79.836372,80.667084,78.263062,78.842041,70.323288,14319115
2018-03-28,79.244804,79.314034,78.023911,78.319695,69.857399,4961017
2018-03-29,78.602898,79.704216,78.281937,79.181877,70.626404,4509423
2018-04-02,79.074890,79.301445,76.280678,77.709251,69.312874,10481839
2018-04-03,77.778481,78.691002,77.199493,78.609184,70.115593,6045351
2018-04-04,76.224037,79.225929,75.934547,79.150406,70.598320,11538047
2018-04-05,79.578354,79.672752,78.640656,79.144119,70.592728,6481372
2018-04-06,78.401512,79.131531,76.910004,77.256134,68.908737,7077724
2018-04-09,77.942101,78.281937,76.840782,76.916298,68.605629,5649531
2018-04-10,78.061676,78.237885,76.985527,77.382004,69.020988,6561299
2018-04-11,76.947769,77.595970,76.708626,77.061043,68.734726,4164610
2018-04-12,77.432350,77.948395,77.275017,77.564507,69.183784,5136125
2018-04-13,77.904343,78.036499,76.683449,77.224670,68.880669,5512241
2018-04-16,77.973572,78.055382,77.306480,77.916931,69.498138,5573259
2018-04-17,78.489616,79.263687,78.130898,78.370041,69.902260,6679203
2018-04-18,78.930145,78.942734,78.143486,78.539963,70.053841,6561299
2018-04-19,78.483322,79.024544,77.501572,77.942101,69.520561,7665495
2018-04-20,78.584015,78.584015,77.092514,77.457520,69.088356,8543894
2018-04-23,77.482697,77.728134,77.092514,77.696663,69.301666,5212873
2018-04-24,79.609818,80.119576,76.022659,76.840782,68.538269,12952734
2018-04-25,76.935181,77.407173,75.122719,76.431717,68.173386,7501510
2018-04-26,76.463181,78.187538,76.035240,77.293900,68.942429,5698154
2018-04-27,76.960350,77.249840,76.154816,77.067337,68.740334,4609848
2018-04-30,77.111389,77.275017,75.613594,75.613594,67.443665,7058497
2018-05-01,75.519196,75.682816,73.656387,74.864693,66.775696,6588471
2018-05-02,74.864693,75.393326,74.373817,74.575203,66.517471,4859321
2018-05-03,73.958466,74.600380,72.624290,74.071739,66.068398,8062745
2018-05-04,73.901825,75.613594,73.417244,75.210823,67.084427,10399369
2018-05-07,75.374451,76.444305,75.311516,76.079292,67.859032,4596500
2018-05-08,76.148521,76.670860,75.947136,76.645691,68.364258,4867902
2018-05-09,77.073631,77.539330,76.658279,77.476402,69.105202,5643810
2018-05-10,77.696663,78.219009,77.407173,78.099434,69.660912,3715718
2018-05-11,77.992447,78.609184,77.740715,78.338577,69.874222,4318108
2018-05-14,78.281937,79.068596,78.219009,78.653244,70.154892,7024016
2018-05-15,78.231590,78.508499,77.696663,78.382629,69.913528,5377971
2018-05-16,78.684708,78.716171,78.105728,78.527374,70.042625,5861821
2018-05-17,78.344872,78.678413,77.910637,78.420387,70.341805,5290893
2018-05-18,78.407806,78.923851,78.143486,78.785400,70.669220,3670749
2018-05-21,79.276276,80.761482,79.276276,80.585274,72.283676,7470048
2018-05-22,80.717430,81.202011,80.327248,80.471992,72.182045,6296730
2018-05-23,79.823792,80.383888,79.351791,80.289490,72.018349,6370142
2018-05-24,80.113281,80.459412,79.672752,80.176208,71.916740,2916292
2018-05-25,80.207680,80.352425,79.628700,79.943359,71.707893,2749129
2018-05-29,79.402138,79.660164,78.407806,78.735054,70.624046,4411223
2018-05-30,78.930145,79.704216,78.829453,79.421021,71.239349,4421551
2018-05-31,79.156700,79.244804,78.181244,78.552551,70.460350,5430249
2018-06-01,79.257393,79.641281,78.842041,79.175583,71.019196,4258361
2018-06-04,79.546883,80.069229,79.301445,79.477661,71.290169,5114991
2018-06-05,79.314034,79.817497,78.753937,79.263687,71.098221,3450196
2018-06-06,79.653870,79.811203,79.200752,79.811203,71.589340,4674202
2018-06-07,79.817497,80.346130,79.811203,80.289490,72.018349,3993952
2018-06-08,79.880424,80.358719,79.773445,80.308372,72.035301,4388500
