Date,Open,High,Low,Close,Adj Close,Volume
2017-11-30,73.690002,77.790001,73.550003,76.599998,66.558388,20281300
2017-12-01,75.620003,76.589996,73.629997,75.120003,65.272415,10586500
2017-12-04,72.949997,73.279999,70.190002,71.690002,62.292065,40464600
2017-12-05,71.919998,72.150002,70.500000,71.010002,61.701206,15424000
2017-12-06,70.620003,71.570000,70.199997,71.379997,62.022682,12371700
2017-12-07,71.129997,71.330002,69.519997,71.089996,61.770710,12365800
2017-12-08,73.089996,73.800003,70.889999,73.089996,63.508526,12510500
2017-12-11,72.910004,73.599998,72.559998,73.080002,63.499832,6687000
2017-12-12,72.849998,73.190002,72.169998,72.849998,63.299984,8233100
2017-12-13,72.769997,72.900002,71.000000,71.620003,62.231216,9940400
2017-12-14,71.629997,71.889999,70.470001,70.800003,61.518745,8214300
2017-12-15,71.330002,73.680000,70.760002,73.080002,63.499832,14334100
2017-12-18,73.169998,73.389999,71.650002,71.669998,62.274673,12709300
2017-12-19,71.650002,72.980003,71.599998,72.309998,62.830784,11825600
2017-12-20,72.650002,74.180000,72.610001,73.559998,63.916927,10571600
2017-12-21,73.510002,75.870003,73.389999,74.639999,64.855331,10518500
2017-12-22,74.610001,74.720001,73.300003,73.410004,63.786575,5282400
2017-12-26,73.500000,74.000000,72.760002,73.680000,64.021179,4801700
2017-12-27,73.809998,73.900002,72.650002,72.760002,63.221798,5248600
2017-12-28,72.870003,73.230003,72.470001,73.050003,63.473774,4196600
2017-12-29,72.959999,73.099998,72.440002,72.500000,62.995869,4757500
2018-01-02,73.059998,74.029999,72.870003,73.519997,63.882145,5878300
2018-01-03,73.730003,73.900002,73.059998,73.199997,63.604111,6139500
2018-01-04,75.190002,76.669998,74.680000,75.129997,65.281113,13715500
2018-01-05,76.309998,78.559998,76.139999,78.449997,68.165871,15338100
2018-01-08,78.320000,78.779999,77.150002,77.769997,67.575020,9589200
2018-01-09,77.980003,78.330002,77.440002,77.690002,67.505501,7778400
2018-01-10,77.160004,77.629997,76.599998,77.440002,67.288284,8772200
2018-01-11,78.010002,79.059998,77.680000,79.019997,68.661148,7158200
2018-01-12,78.919998,79.680000,78.510002,78.779999,68.452621,7098200
2018-01-16,78.830002,80.150002,78.830002,79.440002,69.026093,8437300
2018-01-17,79.599998,79.970001,78.930000,79.500000,69.078224,7448700
2018-01-18,79.919998,80.690002,79.260002,79.349998,68.947899,8065800
2018-01-19,79.580002,80.040001,79.110001,79.860001,69.391045,7963600
2018-01-22,80.089996,80.980003,79.930000,80.949997,70.338150,7016200
2018-01-23,80.480003,80.699997,79.699997,80.440002,70.329399,5780600
2018-01-24,80.760002,81.190002,80.349998,80.919998,70.749084,7308500
2018-01-25,81.300003,81.989998,80.760002,81.580002,71.326118,6357400
2018-01-26,81.639999,82.010002,80.919998,82.010002,71.702103,5883300
2018-01-29,82.000000,83.879997,81.750000,83.629997,73.118431,8372900
2018-01-30,78.489998,80.940002,78.180000,80.190002,70.110825,16517900
2018-01-31,80.599998,81.269997,78.040001,78.690002,68.799370,12472400
2018-02-01,78.300003,79.199997,77.599998,78.790001,68.886818,9150000
2018-02-02,78.360001,78.540001,75.580002,76.449997,66.840912,10395600
2018-02-05,75.309998,76.400002,73.290001,73.320000,64.104324,12199500
2018-02-06,72.500000,74.650002,71.769997,74.019997,64.716331,11241200
2018-02-07,73.839996,75.559998,73.570000,74.349998,65.004875,9611100
2018-02-08,74.000000,75.339996,70.500000,70.550003,61.682503,11725200
2018-02-09,71.010002,71.349998,67.309998,69.389999,60.668289,16718500
2018-02-12,70.089996,70.639999,69.500000,69.870003,61.087967,8943800
2018-02-13,69.709999,71.220001,69.599998,70.110001,61.297802,8796200
2018-02-14,69.660004,70.220001,69.559998,69.790001,61.018013,6577000
2018-02-15,70.589996,70.940002,69.089996,70.489998,61.630028,6770200
2018-02-16,70.370003,72.209999,70.320000,71.900002,62.862801,6469900
2018-02-20,71.250000,71.449997,69.730003,70.660004,61.778671,6415200
2018-02-21,70.589996,70.900002,68.720001,68.760002,60.117481,10624800
2018-02-22,68.959999,69.139999,67.559998,68.000000,59.453007,10061500
2018-02-23,68.510002,68.779999,67.430000,68.160004,59.592880,5804800
2018-02-26,68.199997,68.470001,67.570000,68.230003,59.654106,7837600
2018-02-27,69.300003,69.660004,68.120003,68.250000,59.671570,7391900
2018-02-28,68.370003,68.690002,67.610001,67.730003,59.216934,10799800
