Date,Open,High,Low,Close,Adj Close,Volume
2017-11-30,244.070007,250.789993,244.000000,247.639999,235.478973,6364600
2017-12-01,249.779999,250.679993,244.009995,248.949997,236.724640,4765400
2017-12-04,254.889999,254.899994,250.009995,250.649994,238.341187,3326100
2017-12-05,250.800003,251.350006,247.410004,248.330002,236.135101,2526800
2017-12-06,246.240005,248.080002,245.130005,245.949997,233.871994,2331400
2017-12-07,244.619995,249.479996,244.399994,248.559998,236.353821,2667000
2017-12-08,250.500000,250.679993,247.199997,250.350006,238.055908,1959100
2017-12-11,250.000000,251.399994,248.759995,250.130005,237.846710,1494200
2017-12-12,250.809998,258.200012,250.690002,257.679993,245.025925,3464200
2017-12-13,257.809998,260.500000,255.559998,255.559998,243.010040,3482300
2017-12-14,257.130005,259.549988,255.479996,255.479996,242.934006,3353200
2017-12-15,256.700012,258.970001,254.759995,257.170013,244.541016,5283400
2017-12-18,260.000000,262.000000,259.160004,260.019989,247.251038,2575600
2017-12-19,261.600006,261.799988,256.179993,256.480011,243.884888,2195500
2017-12-20,258.869995,259.089996,254.550003,255.179993,242.648712,2052400
2017-12-21,256.609985,262.089996,256.279999,261.010010,248.192444,3337800
2017-12-22,261.660004,262.140015,257.720001,258.970001,246.252609,2100600
2017-12-26,258.190002,259.200012,256.000000,257.720001,245.063995,1289300
2017-12-27,257.980011,257.980011,255.520004,255.949997,243.380936,1567900
2017-12-28,256.980011,257.000000,255.100006,256.500000,243.903900,1301000
2017-12-29,255.869995,256.649994,252.910004,254.759995,242.249344,2519300
2018-01-02,257.769989,257.910004,253.919998,255.669998,243.114639,2258300
2018-01-03,255.479996,256.140015,253.220001,253.289993,240.851517,2988200
2018-01-04,255.229996,259.720001,254.320007,256.829987,244.217682,2583200
2018-01-05,257.179993,257.489990,253.690002,255.520004,242.972031,2594700
2018-01-08,254.750000,255.179993,251.619995,251.809998,239.444214,2940500
2018-01-09,252.800003,255.600006,252.619995,253.940002,241.469604,2637300
2018-01-10,255.000000,255.149994,252.350006,254.330002,241.840454,2927200
2018-01-11,255.750000,255.889999,252.970001,255.130005,242.601196,2422400
2018-01-12,255.750000,257.299988,254.089996,257.029999,244.407883,2849200
2018-01-16,259.250000,261.769989,256.399994,258.459991,245.767639,4445500
2018-01-17,260.980011,262.000000,248.839996,253.649994,241.193863,8608100
2018-01-18,254.490005,254.539993,250.600006,250.970001,238.645432,4984500
2018-01-19,251.000000,256.140015,250.259995,256.119995,243.542557,4643400
2018-01-22,255.449997,262.869995,255.190002,261.519989,248.677368,5264700
2018-01-23,258.000000,260.260010,256.850006,260.089996,247.317596,4003600
2018-01-24,260.739990,265.779999,260.299988,265.679993,252.633087,4314000
2018-01-25,266.350006,270.500000,265.010010,269.029999,255.818604,5055000
2018-01-26,267.489990,269.000000,266.049988,268.140015,254.972321,3535400
2018-01-29,269.040009,273.790009,268.809998,272.480011,259.099243,3881100
2018-01-30,270.390015,272.000000,267.109985,268.940002,255.733032,3970400
2018-01-31,268.549988,270.000000,266.329987,267.890015,254.734558,3710200
2018-02-01,266.149994,272.589996,266.000000,272.230011,258.861481,3388200
2018-02-02,270.000000,271.750000,259.350006,260.040009,247.270065,5913900
2018-02-05,257.510010,263.299988,241.500000,249.110001,236.876801,6528500
2018-02-06,244.210007,258.750000,242.110001,258.700012,245.995865,6739900
2018-02-07,255.899994,261.950012,255.660004,257.100006,244.474426,4125000
2018-02-08,257.929993,258.779999,246.050003,246.350006,234.252350,4166200
2018-02-09,249.619995,251.669998,239.289993,249.300003,237.057465,5978600
2018-02-12,251.149994,256.149994,248.820007,253.160004,240.727936,3692500
