Date,Open,High,Low,Close,Adj Close,Volume
2017-11-30,180.429993,184.899994,180.220001,184.429993,172.168732,7716600
2017-12-01,183.259995,185.179993,181.130005,185.130005,172.822205,4034400
2017-12-04,187.220001,189.880005,186.559998,189.559998,176.957687,5774200
2017-12-05,189.669998,191.220001,186.850006,187.820007,175.333344,3182800
2017-12-06,187.619995,187.979996,185.509995,187.220001,174.773270,3569200
2017-12-07,186.509995,187.800003,185.559998,186.199997,173.821060,2240800
2017-12-08,186.789993,188.529999,185.949997,188.070007,175.566727,1772500
2017-12-11,188.210007,188.899994,187.039993,188.860001,176.304214,1964100
2017-12-12,186.960007,189.119995,186.800003,188.300003,175.781448,3365700
2017-12-13,188.529999,190.119995,187.800003,188.279999,175.762802,3062900
2017-12-14,188.580002,189.740005,186.169998,186.529999,174.129120,3743200
2017-12-15,193.410004,195.350006,192.000000,192.729996,179.916946,8452900
2017-12-18,192.630005,194.350006,191.899994,192.309998,179.524826,3492300
2017-12-19,192.910004,193.000000,187.000000,188.330002,175.809448,3959900
2017-12-20,189.039993,189.259995,185.399994,187.509995,175.043961,3894400
2017-12-21,188.000000,188.399994,186.580002,186.800003,174.381195,1908100
2017-12-22,187.270004,187.479996,185.970001,186.630005,174.222488,1078300
2017-12-26,186.190002,187.339996,186.119995,186.550003,174.147797,1120000
2017-12-27,186.850006,187.059998,185.800003,186.300003,173.914429,1175200
2017-12-28,186.570007,187.020004,186.190002,186.619995,174.213135,1017000
2017-12-29,186.460007,187.600006,185.929993,186.119995,173.746338,2028000
2018-01-02,187.229996,190.679993,186.740005,188.320007,175.800140,2509300
2018-01-03,188.820007,192.100006,188.380005,190.580002,177.909882,3364400
2018-01-04,192.000000,192.300003,187.559998,189.100006,176.528259,3525800
2018-01-05,189.429993,189.679993,186.720001,187.750000,175.268021,2819000
2018-01-08,187.320007,188.979996,187.250000,188.479996,175.949493,1961800
2018-01-09,189.009995,189.300003,186.149994,186.289993,173.905106,2241900
2018-01-10,185.750000,186.240005,183.880005,185.419998,173.092926,2609500
2018-01-11,185.429993,190.669998,185.029999,189.380005,176.789658,4678600
2018-01-12,190.100006,192.179993,190.000000,191.839996,179.086105,3499500
2018-01-16,192.350006,192.839996,190.889999,191.529999,178.796738,2006600
